LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI,cluster,cluster_cat
34450175017011501701014,15,28,28,0,0,280,200,7.32427,9.89419,7.334360000000001,10.90415,182,130,10,3076,1,3.0000000000000004,6,1,2,1,1,3,2,3,2,2,2,1,3,2,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,3,2,2,3,4,3,3,3,4,3,3,3,3,2,2,1,1,2,1,2,1,2,2,3,2,2,2,2,3,2,1,2,1,1,2,1,2,1,4,1,3,1,2,4,4,3,2,4,3,3,2,1,1,2,2,2,2,3,3,3,1,3,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,3,4,1,2,2,1,2,3,2,2,2,4,4,4,4,4,1,2,2,2,2,4,2,2,1,1,1,1,1,2,1,3,2,3,2,2,1,3,TEA_3
34450195019011501901014,21,34,34,0,1,240.00000000000003,179.99999999999997,10.04647,9.42597,6.680299999999999,10.90415,152,13,10,3076,1,4,5,1,2,1,2,3,3,3,2,2,3,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,3,3,3,3,2,3,1,3,3,3,3,1,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,3,3,3,2,1,1,1,1,2,2,2,1,3,2,3,3,2,3,3,2,1,3,2,4,2,1,1,2,2,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,3,3,2,3,2,3,4,4,3,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,3,2,2,3,2,2,2,1,1,2,1,1,2,2,2,2,3,1,3,TEA_3
34450205020011502001014,9,30,30,0,0,220,150,8.54003,8.59932,11.01744,11.57611,139.33333,95,10,3076,1,3.0000000000000004,6,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,3,3,3,3,3,3,2,2,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,3,2,1,1,1,1,2,2,1,2,4,3,3,3,2,4,3,3,3,4,2,2,1,1,1,2,2,2,2,2,3,3,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,1,1,2,1,2,2,3,3,3,3,2,3,3,2,1,2,3,4,2,2,3,2,2,2,1,1,1,1,2,3,1,3,2,1,1,3,TEA_3
34450215021011502101014,7,26,26,3,2,270,60,8.54003,8.99685,8.0184,9.1022,171,38,10,3076,1,3.0000000000000004,5,1,2,1,2,3,2,3,3,1,2,3,1,2,1,1,3,1,1,1,2,1,1,1,3,2,3,1,1,1,1,2,2,2,2,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,4,3,3,4,3,4,3,3,4,4,4,4,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,1,2,2,3,4,3,3,4,3,4,4,4,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,2,3,3,4,1,1,1,1,1,1,1,2,4,3,2,2,2,3,TEA_3
34450225022011502201014,6.000000000000001,31,31,0,0,240.00000000000003,120,11.27266,13.6815,10.39017,15.07968,155.2,77.6,10,3076,1,3.0000000000000004,6,1,2,1,2,3,2,3,2,2,2,2,1,2,1,2,3,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,2,2,2,2,1,2,2,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,3,2,3,2,2,3,4,3,2,4,3,4,2,2,2,2,2,3,3,3,3,3,2,1,1,2,3,3,3,2,2,2,2,3,2,2,2,2,3,4,4,3,2,2,3,2,1,1,2,1,1,3,2,2,2,4,4,3,3,4,1,3,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,6,TEA_6
34450235023011502301014,20,34,34,0,0,300,300,7.63433,13.6815,6.680299999999999,7.026859999999999,190,190,10,3076,1,4,6,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,2,2,3,2,2,3,3,2,1,4,3,3,2,1,4,4,3,4,4,4,3,1,1,1,2,2,1,2,2,3,4,2,2,3,3,3,4,3,1,2,1,2,2,3,2,2,2,3,4,4,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,4,4,2,4,3,2,1,1,1,1,1,1,2,1,1,3,1,3,2,1,TEA_1
34450245024022502402024,2,27,27,0,2,160,90,9.13986,8.59932,8.67953,11.0406,101.33333,57,10,3076,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,3,2,2,2,2,3,2,3,3,3,2,3,3,3,1,1,1,1,3,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,3,2,2,3,2,3,4,4,3,3,4,4,2,3,2,1,1,2,2,2,3,2,2,3,3,3,2,2,1,1,1,1,2,2,2,1,3,2,3,3,3,3,2,3,2,2,1,1,2,2,2,1,2,2,2,3,4,3,3,3,1,2,3,1,2,1,2,2,1,2,1,2,2,2,3,3,2,3,2,2,1,3,TEA_3
34450265026011502601014,12.000000000000002,37,37,0,0,240.00000000000003,120,9.44107,13.6815,13.241339999999996,10.90415,152,76,10,3076,1,3.0000000000000004,5,1,2,1,2,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,3,3,3,3,2,4,3,3,4,4,2,4,2,2,2,2,2,2,3,3,3,3,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,2,2,4,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,4,2,1,3,1,1,2,1,1,1,1,2,2,1,2,1,1,1,6,TEA_6
34450275027011502701014,30,32,31,2,1,270,120,10.96267,13.6815,8.67953,9.1022,171,76,10,3076,1,5,6,2,2,1,2,1,2,1,1,1,2,1,2,1,1,2,3,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,3,4,4,3,3,4,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,1,2,3,2,2,2,3,3,3,3,4,1,4,3,1,1,2,3,1,1,2,1,2,2,2,2,3,2,2,1,2,2,6,TEA_6
34450285028011502801014,20,26,26,0,3.0000000000000004,240.00000000000003,240,10.35049,12.35702,13.241339999999996,12.34223,160,160,10,3076,1,4,5,1,2,1,1,3,2,3,2,2,2,2,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,3,3,1,1,2,1,2,3,2,3,2,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,3,3,1,3,2,2,1,2,2,1,1,2,2,2,3,2,1,1,1,2,2,3,3,2,1,1,1,1,2,2,2,2,2,4,4,1,2,3,3,4,1,1,1,1,1,2,2,2,2,3,3,3,3,4,1,3,2,1,2,2,3,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,TEA_1
34450295029011502901014,7,35,35,0,0,220,220,10.35049,9.42597,9.27422,9.68037,140.8,140.8,10,3076,1,3.0000000000000004,5,1,2,1,2,3,3,3,2,1,1,2,2,1,1,2,3,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,1,3,2,2,2,2,3,2,1,1,1,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,3,2,1,4,3,3,1,4,3,3,2,2,3,1,2,3,3,3,3,3,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,2,3,3,3,2,1,2,3,1,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,2,1,3,2,1,1,1,2,1,1,1,2,3,2,2,2,2,6,TEA_6
34450305030011503001014,27,37,37,0,0,270,90,10.35049,13.6815,13.241339999999996,12.34223,171,57,10,3076,1,4,6,1,2,1,2,3,2,3,2,2,3,2,1,2,3,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,3,3,1,2,2,1,2,2,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3,3,2,3,2,3,3,3,2,3,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,1,3,2,1,2,1,1,1,2,2,2,4,2,1,1,1,6,TEA_6
34450325032011503201014,4,24.000000000000004,24.000000000000004,0,0,210,30,11.27266,13.6815,11.01744,10.90415,133,19,10,3076,1,3.0000000000000004,6,2,2,1,2,3,3,3,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,3,2,3,3,1,3,4,3,1,3,2,3,1,2,1,2,2,2,3,2,3,3,1,1,1,3,3,3,3,1,1,2,2,2,3,2,2,2,2,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,3,3,2,2,1,5,2,2,2,1,1,2,3,2,2,2,2,1,1,1,6,TEA_6
34450335033011503301014,35,30,30,0,1,280,80,11.58744,9.89419,8.0184,12.34223,180.13333,50.66667,10,3076,1,5,5,2,2,1,2,2,3,1,2,1,1,1,1,2,1,1,3,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,3,3,2,2,2,1,2,3,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,3,3,3,3,2,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,4,1,1,2,1,2,3,2,2,2,1,2,2,2,4,1,4,3,2,1,2,3,2,1,1,1,1,1,1,1,2,5,2,2,2,1,6,TEA_6
34450345034011503401014,9,25,25,0,3.0000000000000004,450,200,7.63433,8.22671,3.83998,8.54995,293.3593953395137,131.00234292796466,10,3076,2,3.0000000000000004,5,1,2,1,1,3,3,3,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,3,3,2,2,4,4,3,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2,2,3,2,2,3,3,2,3,3,2,4,4,3,2,3,2,4,2,1,2,1,1,2,2,3,3,3,2,1,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,4,4,2,2,2,3,3,1,1,1,1,2,3,2,2,2,3,3,3,4,3,1,4,4,3,2,3,4,2,2,2,2,2,2,1,1,2,4,3,2,3,2,3,TEA_3
34450355035011503501014,20,25,25,0,3.0000000000000004,245,175,8.83963,6.83434,9.27422,9.68037,155.16667,110.83333,10,3076,2,4,5,1,2,1,1,3,2,3,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,1,2,3,2,1,2,1,1,2,2,3,3,3,3,2,2,4,3,2,3,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,2,2,2,3,2,1,1,1,1,2,3,2,2,2,3,3,3,3,4,1,2,1,3,2,3,3,2,1,2,1,1,1,2,2,1,3,3,2,2,2,3,TEA_3
34450365036011503601014,20,21,21,0,2,210,100,8.54003,13.6815,11.82034,10.90415,133,63.33333,10,3076,1,4,6,1,2,1,2,3,3,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,3,2,3,3,2,3,3,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,3,3,3,3,2,4,4,3,3,4,3,4,1,2,1,1,1,3,3,3,3,1,1,2,1,2,3,3,3,1,1,1,1,3,2,2,2,1,3,4,4,3,1,1,3,3,1,2,2,1,1,1,2,1,2,1,2,3,3,3,1,3,3,2,2,2,3,1,1,2,1,3,1,1,1,2,2,3,1,1,1,0,TEA_0
34450375037011503701014,21,31,31,0,0,280,167.99999999999997,9.44107,13.6815,11.82034,10.90415,174.53333,104.72,10,3076,1,4,6,1,2,1,1,3,3,3,2,2,2,3,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,3,3,1,2,2,2,2,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,1,2,4,2,3,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,6,TEA_6
34450385038011503801014,7,21,21,0,2,270,90,8.24023,7.52665,3.83998,9.68037,172.8,57.6,10,3076,1,3.0000000000000004,5,1,2,1,2,3,3,3,2,2,2,2,2,2,1,1,3,1,1,2,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,4,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,1,2,1,2,2,2,2,2,4,2,3,3,2,3,4,3,2,3,3,3,1,1,2,1,1,1,1,4,3,3,3,1,1,2,2,3,3,1,2,2,3,3,2,2,2,1,2,3,4,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,3,1,2,3,2,1,1,1,1,1,1,1,2,1,3,2,3,2,3,TEA_3
34450395039011503901014,3.0000000000000004,28,28,2,4,245,100,11.27266,13.6815,13.241339999999996,9.68037,155.98333,63.66667,10,3076,1,2,5,1,2,1,2,3,2,3,2,2,2,3,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,3,1,2,3,4,3,3,3,3,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2,1,1,1,2,2,3,2,1,2,3,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,2,3,3,2,1,4,1,1,2,3,1,2,1,2,1,1,1,2,2,3,1,2,1,1,2,5,TEA_5
34450405040011504001014,10,34,34,0,0,240.00000000000003,200,9.7433,13.6815,13.241339999999996,12.34223,152,126.66667,10,3076,1,4,5,1,2,1,2,3,3,3,3,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,3,3,3,2,3,4,3,3,3,3,3,1,2,1,2,2,2,2,3,2,2,2,1,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,4,4,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,2,1,4,2,2,1,1,2,1,2,1,2,5,2,1,1,1,6,TEA_6
34450415041011504101014,14,32,32,0,0,225,210,7.0062,9.42597,6.680299999999999,10.27928,146.25,136.5,10,3076,1,3.0000000000000004,5,1,2,1,1,3,3,3,2,1,2,2,1,2,1,1,3,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,3,2,3,3,3,3,3,4,3,2,3,4,3,3,2,1,1,2,2,2,1,2,2,2,2,2,3,3,3,2,2,1,1,1,2,2,2,2,4,2,3,2,2,4,4,3,1,4,4,3,1,1,1,2,2,1,3,3,3,2,2,3,3,3,3,3,3,1,1,1,1,2,1,1,2,2,1,4,4,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,3,1,2,3,2,1,1,1,1,1,1,1,2,1,3,2,3,2,3,TEA_3
34450425042011504201014,12.000000000000002,30,30,0,1,245,200,9.44107,9.42597,8.67953,9.68037,156.8,128,10,3076,1,3.0000000000000004,6,1,2,1,1,3,3,3,2,2,3,2,2,2,2,2,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,2,1,4,3,2,2,3,3,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,3,2,1,1,1,2,2,1,1,2,1,2,3,3,2,1,2,3,3,1,1,2,1,2,2,2,2,2,2,3,3,3,3,1,3,3,1,1,3,3,2,1,2,2,1,1,1,1,2,4,2,2,2,2,3,TEA_3
34450435043011504301014,16,37.99999999999999,38,2,1,270,200,9.44107,11.59162,8.0184,11.57611,175.49999999999997,130,10,3076,1,3.0000000000000004,6,1,1,1,1,3,3,3,2,2,3,2,3,3,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,3,3,2,2,2,3,3,2,2,3,2,3,2,3,2,1,1,1,1,1,2,1,1,2,2,2,2,2,3,2,1,1,2,1,2,1,1,2,1,4,3,3,3,3,3,4,3,1,3,2,4,1,2,3,2,1,2,2,2,3,3,1,2,2,2,2,4,1,1,2,1,1,2,2,2,2,1,2,3,3,3,1,2,3,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,3,2,1,3,3,1,1,1,1,1,1,1,2,2,2,1,2,1,6,TEA_6
34450455045011504501014,18,24.000000000000004,25,0,6.000000000000001,300,30,8.54003,13.6815,11.01744,9.1022,190,19,10,3076,1,4,5,2,2,1,2,3,2,3,2,1,2,1,1,1,1,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2,2,2,3,3,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,3,4,3,3,3,2,3,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1,2,1,1,1,2,2,2,2,3,2,2,3,3,1,3,2,2,2,1,3,2,1,2,1,1,1,2,1,2,4,3,1,1,2,0,TEA_0
34450475047011504701014,31,20,20,0,2,225,100,8.24023,10.40627,9.82876,10.27928,142.5,63.33333,10,3076,1,5,6,1,2,1,1,3,1,3,1,1,1,3,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,4,4,3,3,3,3,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,3,2,3,3,1,4,4,3,3,4,2,2,2,2,3,2,2,3,2,3,3,3,2,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,3,4,4,3,2,3,4,4,1,2,2,2,1,3,2,2,2,3,4,4,3,3,1,4,1,2,1,3,3,2,1,2,1,2,2,2,1,2,5,3,1,2,2,0,TEA_0
34450485048011504801014,20,30,30,0,0,240.00000000000003,90,7.63433,13.6815,13.241339999999996,13.321370000000002,152.8,57.3,10,3076,1,4,5,1,2,1,2,3,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,3,1,1,2,2,2,2,1,1,2,2,3,2,3,2,3,2,2,3,4,4,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,4,3,2,3,3,4,4,4,4,3,2,2,2,1,1,1,2,3,4,3,4,3,1,1,3,3,3,3,1,1,1,2,2,1,1,1,1,2,4,3,1,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,1,2,2,4,2,2,2,2,1,1,1,2,1,3,1,1,1,6,TEA_6
34450495049011504901014,21,20,20,4,6.000000000000001,270,129.99999999999994,5.18576,6.054530000000001,8.0184,9.68037,171.9,82.76667,10,3076,1,4,6,1,2,2,2,2,2,3,2,2,2,2,1,2,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,2,2,3,3,2,2,2,3,2,2,3,1,1,2,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,2,3,2,2,2,2,2,3,3,4,3,2,2,3,4,3,3,2,2,2,2,3,2,2,3,2,3,4,4,3,2,2,3,3,1,2,2,2,1,1,3,3,3,4,3,3,4,3,1,3,1,4,2,4,2,3,1,1,1,1,1,1,1,2,3,3,3,2,2,0,TEA_0
34450505050011505001014,23,34,34,0,2,250,500,7.63433,8.99685,8.0184,10.27928,133.33333,266.66667,10,3076,2,4,5,1,2,1,1,3,2,3,3,2,3,2,1,3,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,3,1,3,3,3,3,4,2,3,3,2,3,3,3,1,2,2,2,2,2,1,2,2,2,2,1,2,3,3,1,1,2,1,2,2,2,2,1,1,4,3,4,3,4,4,4,1,4,3,3,1,1,1,1,1,4,2,4,3,3,3,2,2,3,4,4,2,1,2,2,2,4,3,3,3,3,2,2,4,2,1,3,3,3,1,1,2,1,1,4,3,3,3,4,4,3,4,3,1,1,2,4,1,4,5,1,1,1,1,1,1,1,2,3,1,3,2,2,2,1,TEA_1
34450525052011505201014,4,30,30,0,0,320,200,8.54003,11.59162,13.241339999999996,11.57611,202.66667,126.66667,10,3076,1,2,5,1,1,1,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,3,3,2,2,2,3,2,1,3,4,3,4,3,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,3,2,3,2,2,3,4,2,2,3,2,3,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,4,4,1,1,1,3,4,1,2,2,1,1,2,2,2,2,2,3,3,3,3,1,3,3,1,2,1,3,2,2,2,1,1,1,1,1,2,5,3,1,1,1,6,TEA_6
34450535053011505301014,7,28,28,0,0,315,315,9.13986,13.6815,8.67953,8.54995,199.5,199.5,10,3076,1,3.0000000000000004,6,1,2,1,2,3,3,3,2,3,3,2,3,3,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,3,3,2,2,2,4,4,3,4,4,4,4,1,1,3,1,1,1,2,4,3,3,3,1,1,1,1,4,1,1,1,1,2,2,2,2,2,1,2,4,4,4,1,1,3,4,1,2,2,1,2,3,2,2,2,4,4,4,4,4,1,4,4,1,2,4,2,2,1,1,1,1,1,1,1,2,5,3,1,2,2,1,TEA_1
34450545054011505401014,15,27,27,0,3.0000000000000004,255,200,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,10,3076,1,4,6,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,2,2,2,2,2,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2,5,TEA_5
